,age,education,activity_work,voted,voted_party,close_party,which_p_close,how_close,placement_l_r,trstprl,trstlgl,trstplc,trstplt,trstprt,trstep,trstun,stflife,stfeco,stfgov,stfdem,stfedu,stfhlth,gender,educational_level,political_trust
17443,51.0,10.0,1.0,1.0,17.0,1.0,17.0,2.0,4.0,7.0,5.0,8.0,5.0,5.0,5.0,6.0,8.0,6.0,5.0,7.0,7.0,8.0,Male,mid_educated,6.0
17444,49.0,16.0,1.0,1.0,1.0,2.0,66.0,6.0,7.0,6.0,7.0,8.0,4.0,5.0,5.0,6.0,8.0,6.0,3.0,8.0,4.0,7.0,Male,highly_educated,5.0
17445,26.0,10.0,1.0,1.0,1.0,2.0,66.0,6.0,5.0,7.0,8.0,9.0,7.0,7.0,7.0,8.0,10.0,6.0,6.0,7.0,8.0,9.0,Male,mid_educated,7.0
17446,40.0,9.0,5.0,1.0,3.0,2.0,66.0,6.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,7.0,Male,mid_educated,4.0
17447,37.0,14.0,1.0,1.0,6.0,1.0,6.0,2.0,5.0,7.0,8.0,8.0,7.0,7.0,8.0,7.0,8.0,7.0,6.0,7.0,7.0,8.0,Male,highly_educated,7.0
17448,52.0,16.0,1.0,1.0,17.0,1.0,17.0,2.0,5.0,8.0,8.0,9.0,7.0,8.0,6.0,7.0,9.0,8.0,7.0,9.0,7.0,5.0,Male,highly_educated,7.0
17449,53.0,13.0,1.0,1.0,17.0,1.0,17.0,2.0,5.0,3.0,3.0,5.0,1.0,3.0,3.0,3.0,8.0,7.0,1.0,1.0,6.0,6.0,Male,highly_educated,2.0
17450,57.0,14.0,1.0,1.0,6.0,1.0,6.0,3.0,5.0,7.0,8.0,7.0,4.0,4.0,4.0,6.0,8.8,7.0,6.0,6.0,5.0,8.0,Male,highly_educated,5.0
17451,63.0,3.0,5.0,1.0,13.0,1.0,13.0,2.0,5.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,3.0,2.0,Female,lower_educated,0.0
17452,24.0,10.0,1.0,1.0,17.0,1.0,17.0,2.0,5.0,7.0,7.0,8.0,5.0,5.0,5.0,5.0,8.0,5.0,4.0,7.0,8.0,6.0,Female,mid_educated,6.0
17453,46.0,5.0,1.0,1.0,3.0,1.0,3.0,2.0,6.0,4.0,4.0,6.0,5.0,5.0,4.0,7.0,7.0,3.0,3.0,4.0,7.0,6.0,Male,lower_educated,4.0
17454,68.0,3.0,6.0,1.0,3.0,1.0,3.0,3.0,5.0,6.0,3.0,7.0,4.0,6.0,3.0,5.0,8.0,6.0,4.0,4.0,4.0,7.0,Male,lower_educated,5.0
17455,57.0,10.0,8.0,1.0,7.0,2.0,66.0,6.0,5.0,7.0,6.0,7.0,7.0,6.0,6.0,7.0,8.0,6.0,6.0,5.0,7.0,6.0,Female,mid_educated,6.0
17456,31.0,10.0,1.0,1.0,10.0,2.0,66.0,6.0,2.0,5.0,7.0,5.0,1.0,1.0,5.0,3.0,8.0,0.0,4.0,4.0,5.0,7.0,Male,mid_educated,3.0
17457,19.0,4.0,1.0,3.0,7.4,8.0,66.0,6.0,3.0,7.0,9.0,9.0,6.0,6.0,7.0,7.0,9.0,7.0,6.0,8.0,8.0,8.0,Male,lower_educated,6.0
17458,67.0,16.0,6.0,1.0,2.0,1.0,2.0,2.0,3.0,6.0,8.0,8.0,6.0,6.0,5.0,6.0,9.0,7.0,3.0,6.0,6.0,7.0,Male,highly_educated,6.0
17459,19.0,10.0,1.0,3.0,1.0,1.0,1.0,2.0,8.0,8.0,9.0,10.0,7.0,8.0,5.0,6.0,9.0,5.0,6.0,9.0,7.0,10.0,Male,mid_educated,7.0
17460,54.0,3.0,1.0,1.0,4.0,1.0,4.0,4.0,5.0,5.0,7.0,7.0,6.0,6.0,5.0,5.0,7.0,4.0,6.0,6.0,6.0,4.0,Female,lower_educated,6.0
17461,81.0,4.0,6.0,1.0,7.0,1.0,7.0,2.0,6.0,7.0,9.0,6.0,7.0,7.0,6.0,7.0,8.0,6.0,7.0,7.0,7.0,8.0,Female,lower_educated,7.0
17462,63.0,16.0,1.0,1.0,9.0,1.0,9.0,1.0,7.0,6.0,7.0,8.0,5.0,6.0,4.0,5.0,9.0,7.0,5.0,8.0,7.0,8.0,Male,highly_educated,5.0
17463,61.0,6.0,1.0,1.0,6.0,2.0,66.0,6.0,4.0,7.0,8.0,8.0,7.0,6.0,6.0,8.0,7.0,6.0,5.0,8.0,7.0,8.0,Male,mid_educated,6.0
17464,62.0,8.0,1.0,1.0,1.0,2.0,66.0,6.0,7.0,4.0,8.0,8.0,5.0,4.0,5.0,6.0,8.0,7.0,6.0,5.0,7.0,7.0,Male,mid_educated,4.0
17465,42.0,14.0,1.0,1.0,1.0,2.0,66.0,6.0,6.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,8.0,7.0,7.0,Male,highly_educated,8.0
17466,59.0,12.0,1.0,1.0,18.0,1.0,18.0,2.0,0.0,7.0,8.0,8.0,7.0,7.0,6.0,7.0,9.0,8.0,4.0,7.0,6.0,8.0,Male,highly_educated,7.0
17467,73.0,4.0,6.0,1.0,8.0,2.0,66.0,6.0,4.0,4.0,5.0,7.0,5.0,6.0,2.0,6.0,5.0,4.0,4.0,5.0,7.0,6.0,Male,lower_educated,4.0
17468,72.0,3.0,6.0,1.0,2.0,7.0,66.0,6.0,5.4,3.0,4.0,7.0,5.0,5.0,6.0,5.0,7.0,6.0,4.0,4.0,6.0,5.0,Female,lower_educated,5.0
17469,75.0,14.0,6.0,1.0,2.0,1.0,2.0,2.0,3.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0,8.0,5.0,5.0,6.0,6.0,7.0,Female,highly_educated,7.0
17470,42.0,17.0,1.0,1.0,8.0,1.0,8.0,3.0,2.0,7.0,9.0,8.0,7.0,7.0,7.0,6.0,8.0,5.0,6.0,7.0,7.0,8.0,Female,highly_educated,7.0
17471,38.0,16.0,1.0,1.0,5.0,2.0,66.0,6.0,4.0,6.0,7.0,3.0,2.0,2.0,3.0,4.0,9.0,7.0,5.0,7.0,3.0,3.0,Female,highly_educated,3.0
17472,18.0,7.0,2.0,3.0,7.4,2.0,66.0,6.0,7.0,8.0,8.0,9.0,7.0,8.0,7.0,8.0,9.0,7.0,7.0,9.0,8.0,8.0,Male,mid_educated,8.0
17473,24.0,10.0,2.0,1.0,8.0,1.0,8.0,2.0,3.0,7.0,9.0,8.0,7.0,7.0,8.0,9.0,7.0,7.0,6.0,6.0,8.0,6.0,Female,mid_educated,7.0
17474,71.0,14.0,8.0,1.0,8.0,1.0,8.0,2.0,3.0,6.0,8.0,8.0,6.0,6.0,5.0,6.0,8.0,6.0,4.0,5.0,7.0,7.0,Male,highly_educated,6.0
17475,23.0,10.0,1.0,2.0,7.4,2.0,66.0,6.0,6.0,3.0,6.0,7.0,4.0,4.0,5.0,4.0,8.0,4.0,3.0,4.0,5.0,7.0,Male,mid_educated,4.0
17476,74.0,13.0,8.0,1.0,5.0,2.0,66.0,6.0,6.0,4.0,6.0,7.0,7.0,7.0,6.0,7.0,8.0,6.0,6.0,6.0,6.0,6.0,Female,highly_educated,6.0
17477,76.0,10.0,6.0,1.0,6.2,2.0,66.0,6.0,2.0,5.0,7.0,8.0,0.0,5.0,0.0,6.0,7.0,6.0,5.0,7.0,6.0,5.0,Male,mid_educated,2.0
17478,67.0,6.0,6.0,1.0,10.0,1.0,10.0,2.0,3.0,0.0,6.0,7.0,2.0,4.0,2.0,4.0,7.0,7.0,2.0,5.0,5.0,9.0,Male,mid_educated,2.0
17479,48.0,9.0,1.0,1.0,13.0,1.0,13.0,2.0,6.0,0.0,5.0,5.0,4.0,3.0,0.0,0.0,9.0,5.0,0.0,0.0,6.0,6.0,Male,mid_educated,2.0
17480,57.0,6.0,1.0,1.0,2.0,1.0,2.0,2.0,6.0,2.0,7.0,8.0,0.0,1.0,5.0,5.0,9.0,4.0,3.0,5.0,4.0,4.0,Female,mid_educated,2.0
17481,35.0,10.0,1.0,1.0,3.0,1.0,3.0,2.0,7.0,6.0,7.0,7.0,5.0,5.0,6.0,7.0,6.0,3.0,4.0,3.0,8.0,8.0,Male,mid_educated,6.0
17482,17.0,4.0,2.0,3.0,7.8,2.0,66.0,6.0,5.0,7.0,8.0,8.0,6.0,6.0,7.0,7.0,8.0,6.0,7.0,7.0,6.0,8.0,Female,lower_educated,6.0
17483,19.0,7.0,2.0,3.0,8.0,1.0,8.0,3.0,3.0,5.0,6.0,6.0,5.0,4.0,6.0,7.0,6.0,4.0,4.0,6.0,7.0,7.0,Female,mid_educated,5.0
17484,75.0,14.0,6.0,1.0,6.0,2.0,66.0,6.0,4.0,6.0,7.0,7.0,6.0,5.0,5.0,6.0,8.0,6.0,4.0,7.0,7.0,6.0,Male,highly_educated,6.0
17485,23.0,10.0,3.0,1.0,3.0,2.0,66.0,6.0,5.0,1.0,7.0,7.0,3.0,3.0,3.0,4.0,7.0,4.0,1.0,4.0,6.0,3.0,Female,mid_educated,2.0
17486,18.0,5.0,2.0,3.0,8.0,2.0,66.0,6.0,5.0,7.0,9.0,10.0,8.0,6.0,8.0,7.0,8.0,4.0,7.0,8.0,6.0,7.0,Male,lower_educated,7.0
17487,79.0,10.0,6.0,1.0,17.0,1.0,17.0,2.0,4.0,4.0,5.0,7.0,4.0,5.0,6.0,6.0,8.0,4.0,2.0,6.0,7.0,8.0,Male,mid_educated,5.0
17488,23.0,4.0,1.0,2.0,9.2,2.0,66.0,6.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,9.0,4.0,1.0,6.0,6.0,3.0,Male,lower_educated,1.0
17489,29.0,10.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,9.0,9.0,7.0,9.0,6.0,8.0,Female,mid_educated,8.0
17490,33.0,10.0,1.0,1.0,1.0,2.0,66.0,6.0,6.0,6.0,6.0,7.0,5.0,5.0,5.0,5.0,9.0,8.0,7.0,6.0,7.0,7.0,Female,mid_educated,5.0
17491,55.0,17.0,1.0,1.0,5.0,1.0,5.0,2.0,7.0,6.0,7.0,7.0,7.0,5.0,7.0,7.0,9.0,8.0,7.0,8.0,9.0,9.0,Female,highly_educated,6.0
17492,60.0,14.0,1.0,1.0,6.0,2.0,66.0,6.0,4.0,6.0,7.0,8.0,6.0,6.0,6.0,7.0,8.0,7.0,4.0,7.0,5.0,8.0,Female,highly_educated,6.0
17493,38.0,10.0,1.0,1.0,13.0,2.0,66.0,6.0,8.0,3.0,6.0,7.0,1.0,1.0,1.0,5.0,4.0,2.0,3.0,2.0,8.0,3.0,Male,mid_educated,2.0
17494,62.0,16.0,1.0,1.0,17.0,1.0,17.0,2.0,6.0,6.0,5.0,7.0,5.0,7.0,4.0,6.0,8.0,8.0,5.0,7.0,5.0,7.0,Male,highly_educated,6.0
17495,25.0,15.0,1.0,1.0,14.0,1.0,14.0,2.0,0.0,5.0,8.0,8.0,3.0,4.0,6.0,8.0,8.0,7.0,2.0,6.0,7.0,8.0,Female,highly_educated,4.0
17496,40.0,10.0,1.0,1.0,7.0,1.0,7.0,2.0,6.0,4.0,6.0,7.0,5.0,5.0,3.0,6.0,9.0,5.0,6.0,6.0,5.0,3.0,Female,mid_educated,4.0
17497,57.0,14.0,1.0,1.0,6.0,2.0,66.0,6.0,5.0,7.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,7.0,6.0,7.0,7.0,5.0,Female,highly_educated,7.0
17498,74.0,3.0,6.0,1.0,17.0,1.0,17.0,3.0,5.0,4.0,5.0,7.0,5.0,5.0,5.0,5.0,10.0,1.0,6.0,5.0,6.0,7.0,Female,lower_educated,5.0
17499,58.0,16.0,1.0,1.0,1.0,2.0,66.0,6.0,6.0,4.0,4.0,4.0,4.0,4.0,5.0,6.0,6.0,5.0,5.0,4.0,3.0,4.0,Female,highly_educated,4.0
17500,75.0,16.0,6.0,1.0,7.0,1.0,7.0,2.0,8.0,6.0,8.0,9.0,4.0,6.0,6.0,5.0,8.0,6.0,6.0,6.0,7.0,8.0,Male,highly_educated,6.0
17501,72.0,6.0,6.0,1.0,77.0,1.0,77.0,6.0,6.0,6.0,5.0,5.0,6.0,7.0,7.0,6.0,8.0,7.0,7.0,6.0,6.0,7.0,Male,mid_educated,6.0
17502,37.0,17.0,1.0,1.0,6.0,2.0,66.0,6.0,6.0,7.0,8.0,7.0,7.0,6.0,8.0,8.0,9.0,7.0,5.0,8.0,4.0,8.0,Female,highly_educated,7.0
17503,17.0,3.0,2.0,3.0,7.4,2.0,66.0,6.0,5.0,9.0,8.0,9.0,9.0,7.0,8.0,6.0,9.0,6.0,6.0,7.0,9.0,7.0,Female,lower_educated,8.0
17504,76.0,3.0,6.0,1.0,17.0,1.0,17.0,2.0,5.0,5.0,6.0,8.0,6.0,6.0,5.0,6.0,7.0,6.0,7.0,6.0,8.0,8.0,Female,lower_educated,6.0
17505,16.0,2.0,8.0,3.0,7.4,2.0,66.0,6.0,6.0,8.0,9.0,9.0,7.0,7.0,9.0,9.0,7.0,6.0,6.0,8.0,8.0,9.0,Male,lower_educated,8.0
17506,39.0,2.0,1.0,1.0,3.0,2.0,66.0,6.0,5.0,3.0,6.0,6.0,5.0,5.0,3.0,3.0,6.0,6.0,2.0,3.0,3.0,4.0,Male,lower_educated,4.0
17507,32.0,14.0,8.0,1.0,3.0,1.0,3.0,2.0,8.0,7.0,8.0,9.0,6.0,6.0,7.0,7.0,9.0,6.0,5.0,6.0,8.0,9.0,Male,highly_educated,6.0
17508,22.0,6.0,1.0,1.0,6.0,2.0,66.0,6.0,2.0,7.0,6.0,7.0,5.0,5.0,8.0,8.0,7.0,6.0,4.0,7.0,5.0,7.0,Female,mid_educated,6.0
17509,49.0,4.0,1.0,3.0,10.6,2.0,66.0,6.0,4.0,0.0,6.0,8.0,0.0,5.0,5.0,8.0,10.0,0.0,0.0,0.0,5.0,5.0,Female,lower_educated,2.0
17510,70.0,3.0,6.0,1.0,1.0,1.0,1.0,2.0,10.0,5.0,4.0,5.0,4.0,4.0,4.0,6.0,9.0,7.0,6.0,7.0,5.0,7.0,Female,lower_educated,4.0
17511,76.0,14.0,6.0,1.0,2.0,1.0,2.0,1.0,2.0,8.0,9.0,9.0,7.0,7.0,8.0,9.0,8.0,7.0,6.0,7.0,5.0,6.0,Male,highly_educated,8.0
17512,62.0,8.0,1.0,1.0,6.0,2.0,66.0,6.0,3.0,4.0,6.0,7.0,3.0,4.0,3.0,4.0,8.0,3.0,4.0,4.0,5.0,2.0,Female,mid_educated,4.0
17513,64.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,8.0,8.0,9.0,8.0,6.0,5.0,8.0,10.0,7.0,6.0,9.0,7.0,6.0,Male,lower_educated,7.0
17514,49.0,7.0,1.0,2.0,17.0,1.0,17.0,1.0,0.0,7.0,7.0,7.0,4.0,8.0,3.0,0.0,9.0,8.0,7.0,7.0,10.0,7.0,Female,mid_educated,6.0
17515,84.0,3.0,6.0,1.0,4.0,1.0,4.0,2.0,7.0,7.0,10.0,10.0,5.0,5.0,6.0,8.0,7.0,7.0,6.0,7.0,6.0,7.0,Female,lower_educated,6.0
17516,53.0,9.0,1.0,1.0,17.0,1.0,17.0,2.0,5.0,7.0,5.0,6.0,1.0,4.0,3.0,7.0,8.0,7.0,2.0,3.0,4.0,8.0,Female,mid_educated,4.0
17517,43.0,4.0,5.0,2.0,10.2,2.0,66.0,6.0,7.0,4.0,4.0,9.0,4.0,2.0,4.0,1.0,6.0,0.0,2.0,5.0,6.0,5.0,Female,lower_educated,4.0
17518,41.0,14.0,1.0,3.0,3.2,2.0,66.0,6.0,5.0,9.0,10.0,9.0,7.0,7.0,8.0,5.0,9.0,8.0,10.0,8.0,10.0,8.0,Female,highly_educated,8.0
17519,38.0,16.0,8.0,1.0,15.0,2.0,66.0,6.0,2.0,6.0,7.0,7.0,4.0,4.0,6.0,8.0,8.0,5.0,3.0,8.0,6.0,7.0,Female,highly_educated,5.0
17520,37.0,16.0,1.0,1.0,8.0,1.0,8.0,2.0,2.0,5.0,4.0,6.0,5.0,5.0,7.0,7.0,5.0,4.0,4.0,7.0,7.0,7.0,Female,highly_educated,6.0
17521,69.0,4.0,8.0,1.0,17.0,1.0,17.0,2.0,5.0,6.0,6.0,5.0,5.0,6.0,6.0,7.0,7.0,5.0,5.0,6.0,6.0,7.0,Female,lower_educated,6.0
17522,41.0,14.0,1.0,1.0,1.0,2.0,66.0,6.0,6.0,6.0,4.0,7.0,4.0,5.0,6.0,4.0,9.0,5.0,5.0,5.0,6.0,4.0,Female,highly_educated,5.0
17523,18.0,2.0,2.0,2.0,7.0,1.0,7.0,2.0,5.0,6.0,6.0,8.0,7.0,7.0,7.0,7.0,8.0,6.0,8.0,7.0,9.0,8.0,Female,lower_educated,7.0
17524,61.0,16.0,1.0,1.0,5.0,2.0,66.0,6.0,3.0,5.0,7.0,8.0,5.0,5.0,6.0,7.0,8.0,4.0,4.0,8.0,2.0,6.0,Female,highly_educated,5.0
17525,80.0,15.0,6.0,1.0,9.0,2.0,66.0,6.0,5.0,2.0,5.0,5.0,3.0,0.0,0.0,3.0,9.0,6.0,0.0,3.0,5.0,6.0,Male,highly_educated,1.0
17526,49.0,16.0,1.0,3.0,2.4,2.0,66.0,6.0,5.0,5.0,5.0,8.0,2.0,1.0,0.0,0.0,9.0,8.0,3.0,6.0,8.0,8.0,Male,highly_educated,2.0
17527,53.0,8.0,1.0,2.0,8.0,2.0,66.0,6.0,5.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0,7.0,4.0,Female,mid_educated,6.0
17528,52.0,9.0,1.0,1.0,17.0,1.0,17.0,1.0,9.0,0.0,0.0,4.0,0.0,2.0,0.0,3.0,7.4,8.0,0.0,0.0,7.0,6.0,Male,mid_educated,0.0
17529,35.0,15.0,1.0,3.0,5.6,2.0,66.0,6.0,5.0,8.0,7.0,6.0,6.0,5.0,6.0,5.0,8.0,7.0,8.0,7.0,8.0,6.0,Female,highly_educated,6.0
17530,46.0,9.0,1.0,2.0,6.8,2.0,66.0,6.0,5.0,4.0,4.0,5.0,5.0,1.0,5.0,4.0,7.0,6.0,5.0,5.0,5.0,6.0,Male,mid_educated,4.0
17531,58.0,10.0,1.0,1.0,6.0,2.0,66.0,6.0,6.0,5.0,8.0,10.0,4.0,4.0,4.0,7.0,9.0,7.0,4.0,6.0,7.0,9.0,Male,mid_educated,4.0
17532,81.0,14.0,6.0,1.0,5.0,1.0,5.0,2.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,8.0,7.0,5.0,6.0,6.0,7.0,Female,highly_educated,7.0
17533,41.0,9.0,1.0,1.0,5.0,2.0,66.0,6.0,5.0,4.0,3.0,4.0,0.0,3.0,3.0,5.0,6.0,5.0,4.0,4.0,6.0,7.0,Male,mid_educated,2.0
17534,77.0,9.0,6.0,1.0,5.0,1.0,5.0,2.0,7.0,6.0,7.0,6.0,5.0,5.0,8.0,8.0,8.0,7.0,6.0,6.0,7.0,7.0,Female,mid_educated,6.0
17535,81.0,3.0,6.0,1.0,17.0,1.0,17.0,1.0,9.0,1.0,1.0,7.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,3.0,4.0,2.0,Male,lower_educated,1.0
17536,56.0,10.0,1.0,1.0,4.0,2.0,66.0,6.0,4.0,5.0,7.0,7.0,6.0,1.0,1.0,4.0,9.0,4.0,6.0,7.0,4.0,5.0,Female,mid_educated,3.0
17537,66.0,17.0,1.0,1.0,17.0,1.0,17.0,2.0,9.0,7.0,8.0,8.0,7.0,6.0,6.0,6.0,9.0,7.0,5.0,7.0,7.0,6.0,Female,highly_educated,6.0
17538,64.0,17.0,1.0,1.0,10.0,1.0,10.0,2.0,5.0,6.0,8.0,8.0,5.0,6.0,6.0,7.0,6.0,6.0,4.0,7.0,7.0,6.0,Female,highly_educated,6.0
17539,35.0,9.0,1.0,1.0,3.0,2.0,66.0,6.0,2.0,3.0,4.0,7.0,3.0,3.0,3.0,2.0,7.0,3.0,3.0,3.0,5.0,6.0,Female,mid_educated,3.0
17540,43.0,14.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,7.0,8.0,8.0,6.0,6.0,7.0,7.0,9.0,7.0,7.0,6.0,6.0,8.0,Male,highly_educated,6.0
17541,21.0,9.0,1.0,1.0,16.0,2.0,66.0,6.0,3.8,5.0,5.0,7.0,4.0,4.0,6.0,4.0,9.0,1.0,4.0,7.0,6.0,4.0,Female,mid_educated,5.0
17542,71.0,4.0,6.0,1.0,18.0,1.0,18.0,1.0,1.0,8.0,8.0,9.0,7.0,7.0,7.0,8.0,7.0,7.0,5.0,7.0,6.0,4.0,Male,lower_educated,7.0
17543,41.0,16.0,1.0,1.0,31.0,2.0,66.0,6.0,0.0,9.0,10.0,10.0,5.0,5.0,7.0,8.0,7.0,7.0,4.0,5.0,7.0,7.0,Male,highly_educated,6.0
17544,56.0,15.0,1.0,1.0,6.0,2.0,66.0,6.0,4.0,8.0,8.0,7.0,7.0,6.0,7.0,6.0,10.0,7.0,3.0,7.0,6.0,8.0,Female,highly_educated,7.0
17545,48.0,13.0,1.0,1.0,10.0,1.0,10.0,2.0,5.0,1.0,3.0,4.0,0.0,6.0,2.0,6.0,7.0,2.0,1.0,2.0,5.0,1.0,Female,highly_educated,2.0
17546,53.0,4.0,1.0,1.0,17.0,1.0,17.0,1.0,5.0,4.0,5.0,8.0,4.0,6.0,6.0,6.0,8.0,5.0,3.0,4.0,5.0,5.0,Female,lower_educated,5.0
17547,17.0,2.0,2.0,3.0,7.8,2.0,66.0,6.0,5.0,5.0,10.0,10.0,5.0,5.0,7.0,7.0,8.0,7.0,6.0,7.0,6.0,9.0,Female,lower_educated,6.0
17548,20.0,9.0,1.0,3.0,10.0,2.0,66.0,6.0,7.0,5.0,7.0,8.0,5.0,4.0,6.0,8.0,7.0,6.0,4.0,6.0,8.0,8.0,Male,mid_educated,5.0
17549,40.0,16.0,5.0,1.0,31.0,2.0,66.0,6.0,3.0,5.0,7.0,8.0,3.0,4.0,5.0,5.0,8.0,5.0,4.0,7.0,3.0,4.0,Male,highly_educated,4.0
17550,63.0,2.0,1.0,1.0,12.0,1.0,12.0,2.0,10.0,0.0,6.0,7.0,6.0,2.0,1.0,1.0,10.0,0.0,4.0,10.0,7.0,7.0,Male,lower_educated,2.0
17551,49.0,16.0,1.0,1.0,2.0,2.0,66.0,6.0,3.0,6.0,7.0,8.0,6.0,5.0,6.0,7.0,9.0,7.0,4.0,7.0,3.0,6.0,Female,highly_educated,6.0
17552,16.0,2.0,2.0,3.0,7.4,2.0,66.0,6.0,7.0,8.0,7.0,9.0,6.0,7.0,9.0,10.0,9.0,8.0,7.0,9.0,8.0,9.0,Male,lower_educated,8.0
17553,65.0,17.0,1.0,1.0,6.0,2.0,66.0,6.0,4.0,6.0,8.0,7.0,6.0,5.0,6.0,5.0,8.0,7.0,6.0,7.0,7.0,8.0,Male,highly_educated,6.0
17554,50.0,10.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,6.0,7.0,8.0,6.0,6.0,6.0,6.0,9.0,6.0,6.0,7.0,8.0,6.0,Female,mid_educated,6.0
17555,54.0,6.0,1.0,1.0,5.0,2.0,66.0,6.0,7.0,4.0,6.0,6.0,5.0,5.0,5.0,6.0,8.0,5.0,5.0,6.0,7.0,6.0,Male,mid_educated,5.0
17556,45.0,14.0,1.0,1.0,1.0,2.0,66.0,6.0,5.0,5.0,5.0,6.0,4.0,3.0,5.0,5.0,8.0,4.0,3.0,5.0,6.0,6.0,Female,highly_educated,4.0
17557,41.0,10.0,1.0,1.0,17.0,1.0,17.0,2.0,5.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,6.0,7.0,8.0,7.0,6.0,Female,mid_educated,8.0
17558,40.0,14.0,1.0,1.0,10.0,1.0,10.0,2.0,2.0,7.0,9.0,9.0,6.0,6.0,7.0,7.0,9.0,6.0,4.0,7.0,7.0,6.0,Male,highly_educated,6.0
17559,55.0,11.0,1.0,1.0,1.0,2.0,66.0,6.0,7.0,8.0,9.0,7.0,7.0,6.0,6.0,8.0,8.0,6.0,7.0,9.0,8.0,7.0,Male,mid_educated,7.0
17560,22.0,10.0,1.0,2.0,12.0,2.0,66.0,6.0,5.0,6.0,6.0,7.0,5.0,4.0,6.0,3.0,8.0,3.0,4.0,5.0,7.0,6.0,Male,mid_educated,5.0
17561,39.0,14.0,1.0,1.0,2.0,2.0,66.0,6.0,2.0,6.0,6.0,7.0,5.0,6.0,4.0,8.0,7.0,4.0,6.0,7.0,7.0,7.0,Female,highly_educated,5.0
17562,59.0,17.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,9.0,10.0,7.0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0,5.0,8.0,Female,highly_educated,8.0
17563,29.0,17.0,1.0,1.0,1.0,2.0,66.0,6.0,4.0,6.0,6.0,8.0,5.0,6.0,7.0,7.0,9.0,5.0,5.0,8.0,7.0,6.0,Female,highly_educated,6.0
17564,38.0,16.0,1.0,1.0,7.0,1.0,7.0,1.0,4.0,6.0,9.0,10.0,8.0,3.0,8.0,9.0,10.0,6.0,6.0,6.0,8.0,10.0,Male,highly_educated,6.0
17565,56.0,16.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,8.0,9.0,9.0,7.0,7.0,5.0,5.0,8.0,7.0,7.0,8.0,8.0,8.0,Male,highly_educated,7.0
17566,18.0,6.0,2.0,3.0,9.6,2.0,66.0,6.0,5.8,7.0,6.0,8.0,7.0,7.0,7.0,7.0,9.0,6.0,7.0,7.0,8.0,8.0,Female,mid_educated,7.0
17567,55.0,17.0,3.0,2.0,1.0,1.0,1.0,3.0,8.0,5.0,8.0,5.0,5.0,5.0,4.0,6.0,9.0,8.0,6.0,7.0,8.0,9.0,Male,highly_educated,5.0
17568,17.0,4.0,2.0,3.0,15.0,1.0,15.0,2.0,3.0,8.0,7.0,8.0,8.0,7.0,7.0,8.0,8.0,6.0,6.0,7.0,9.0,8.0,Female,lower_educated,8.0
17569,44.0,9.0,1.0,1.0,7.0,2.0,66.0,6.0,5.0,2.0,6.0,7.0,2.0,2.0,3.0,5.0,7.0,6.0,3.0,4.0,7.0,6.0,Female,mid_educated,2.0
17570,63.0,17.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,7.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,6.0,4.0,6.0,8.0,8.0,Male,highly_educated,7.0
17571,73.0,3.0,6.0,1.0,1.0,2.0,66.0,6.0,8.0,6.0,7.0,8.0,6.0,6.0,5.0,6.0,8.0,6.0,5.0,6.0,7.0,6.0,Male,lower_educated,6.0
17572,86.0,3.0,8.0,1.2,5.0,1.0,5.0,4.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,5.0,6.0,5.0,7.0,Female,lower_educated,6.0
17573,24.0,15.0,4.0,1.0,15.0,1.0,15.0,2.0,4.0,7.0,9.0,10.0,4.0,2.0,7.0,8.0,9.0,7.0,4.0,8.0,6.0,7.0,Female,highly_educated,5.0
17574,37.0,17.0,2.4,1.0,6.0,1.0,6.0,2.0,3.0,5.0,6.0,4.0,3.0,5.0,6.0,5.0,9.0,10.0,4.0,9.0,7.0,8.0,Male,highly_educated,5.0
17575,69.0,10.0,6.0,1.0,2.0,2.0,66.0,6.0,4.0,8.0,9.0,7.0,4.0,3.0,4.0,6.0,9.0,5.0,1.0,8.0,6.0,9.0,Male,mid_educated,5.0
